ID_lab,ID_medicine,ID_equip,ID_license,ID_employee,Название,Дата_основания,Специализация,Владелец,Годовые_доходы,Годовые_расходы,Количество_филиалов
1,33,347,70,544,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1156,316,6,154,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,947,30,129,1020,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,849,118,145,671,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,540,312,261,1113,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,69,285,463,478,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,438,145,415,648,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,621,346,128,335,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1081,103,55,840,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,151,115,93,764,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,927,236,307,471,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,568,305,152,814,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,543,68,253,361,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,304,426,209,921,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,759,245,17,1120,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1097,70,292,290,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,470,4,280,488,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,509,281,166,585,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,880,471,482,488,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,57,339,329,196,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,732,318,252,290,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,108,89,230,1150,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1174,103,169,654,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1150,165,174,124,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,48,405,193,115,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1123,104,364,1156,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,625,87,88,734,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,541,323,2,827,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,607,327,376,1179,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,156,248,190,892,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,406,221,270,344,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,491,464,243,644,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,919,50,294,723,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1013,468,377,991,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,331,231,320,437,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,800,271,212,68,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1112,247,318,1028,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1093,36,224,15,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,905,145,399,442,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,309,455,332,1136,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,595,248,82,881,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,41,6,219,912,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,615,117,411,245,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1069,248,431,192,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,148,24,428,269,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,544,316,141,730,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,332,181,402,102,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1130,212,175,720,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,800,198,300,596,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1128,460,351,335,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,182,357,185,744,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,753,14,5,158,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,388,56,480,2,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,361,27,66,410,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,589,100,408,316,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1090,169,337,65,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1033,194,167,637,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,423,29,360,577,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,639,147,45,313,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,936,11,242,132,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,773,153,47,824,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,677,112,135,157,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,468,460,313,779,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,779,314,403,51,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1087,313,250,965,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,451,295,465,20,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,485,51,481,500,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1186,469,260,209,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,921,147,247,259,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,148,387,202,43,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,238,491,126,1080,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,731,329,161,322,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,608,321,166,572,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,423,269,489,246,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,150,335,391,22,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,776,143,382,135,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,566,224,226,588,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,485,376,11,327,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,941,148,212,1157,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,606,222,46,479,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1169,430,329,378,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,964,265,181,741,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1173,270,453,1173,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,927,53,221,66,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1163,150,81,856,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,637,92,220,731,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,468,351,63,121,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,31,341,221,584,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,613,59,413,959,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,600,363,158,606,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1170,372,236,1098,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,849,315,494,747,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,479,65,456,132,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1078,15,213,966,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,419,397,156,535,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1106,246,123,1034,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1186,261,75,360,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,503,64,375,866,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,90,96,413,260,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,140,89,462,188,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1085,420,62,1042,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,225,215,276,451,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,55,64,228,845,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,489,176,164,984,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,309,58,96,151,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,274,73,223,542,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,39,373,470,831,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,973,126,473,874,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1096,39,303,519,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,30,111,103,974,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,790,223,496,39,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,400,27,60,775,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1189,129,171,816,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,781,427,219,17,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1165,214,237,677,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,845,366,36,309,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1131,415,220,547,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,976,498,354,1065,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,646,408,142,598,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,522,310,249,61,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,81,109,66,517,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,786,267,317,569,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,845,63,105,1180,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,931,76,102,642,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,1153,336,68,542,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,784,401,216,1012,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,827,260,167,1191,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,664,214,77,309,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,910,18,262,1081,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,381,352,198,110,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,590,1,57,868,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,948,409,473,979,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,211,116,114,1177,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,99,432,261,428,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,351,131,214,1082,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
1,903,500,425,898,BostonGene,04-05-1999,Молекулярная биология,Мария Добычина,200000,50000,3
2,37,390,210,95,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,52,499,409,202,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,351,404,458,773,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,48,244,224,265,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,116,431,410,802,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,784,118,32,949,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,268,212,231,221,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,8,16,435,750,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,278,133,2,886,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,91,48,348,614,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1011,167,133,1042,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1158,139,121,1120,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,144,91,431,946,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,9,72,258,888,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,311,20,145,33,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,395,65,279,1080,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1116,495,195,1018,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,724,282,206,465,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,972,167,237,25,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,29,93,452,980,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,713,221,243,312,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,752,282,276,664,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,997,325,168,890,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,952,207,203,1114,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,662,153,75,730,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,887,26,244,13,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,211,278,386,1144,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,369,156,401,403,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,193,406,211,841,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,583,432,451,76,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,151,253,407,645,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,706,332,298,1166,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,22,14,23,835,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,542,259,342,392,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,602,115,289,758,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,974,236,89,669,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,338,494,341,88,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1135,4,78,94,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,92,328,164,861,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1181,419,82,815,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,732,287,239,1129,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,305,473,130,426,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1128,484,27,230,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,143,488,93,845,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,986,232,425,564,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1124,402,129,203,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1013,411,324,85,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,475,292,473,1077,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,217,378,453,578,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,679,414,31,348,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,898,471,169,336,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,798,13,151,242,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,132,293,13,860,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,873,443,188,443,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,204,282,51,697,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,824,379,218,337,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1117,125,35,459,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1179,391,136,136,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1132,341,229,522,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,630,278,442,831,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,246,452,301,108,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,882,470,17,376,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,214,194,51,584,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,325,192,31,459,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1109,213,393,1021,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,695,407,265,455,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,772,448,328,806,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1183,321,452,1067,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,206,375,265,902,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,322,135,115,479,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,994,415,123,417,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1134,321,381,484,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,780,12,70,22,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,212,203,265,1022,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,461,196,400,426,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,703,264,161,608,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,919,462,393,316,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,743,4,47,652,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1111,206,209,492,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,796,388,196,6,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1157,57,393,144,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,123,312,481,1084,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,216,479,485,543,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,717,449,497,31,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,258,498,123,625,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,156,383,65,536,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,451,217,312,1156,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1014,79,288,228,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,877,326,52,264,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1178,451,173,358,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,196,418,137,913,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,18,357,147,860,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,466,409,479,245,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,624,438,7,963,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,668,8,396,974,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1200,473,148,977,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1051,89,456,744,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,170,312,78,735,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1,25,142,570,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1177,318,81,261,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,189,56,7,842,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,181,149,33,56,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,785,92,48,127,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,217,284,364,925,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,726,382,84,941,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,261,308,201,808,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,349,443,391,678,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1035,429,450,1078,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,250,400,361,769,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,598,180,386,1120,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,816,349,256,596,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,414,360,373,111,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,729,15,368,511,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,845,303,90,473,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,970,406,430,898,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1174,226,284,554,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,901,43,220,1103,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,356,294,265,745,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,748,65,307,185,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,394,67,273,1045,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,598,455,246,656,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,190,337,115,599,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,440,328,270,970,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,586,81,411,851,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,797,286,282,23,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,415,309,256,539,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,804,81,289,450,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1044,4,185,1172,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,588,281,487,68,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,128,45,481,31,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,973,382,169,152,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,286,194,43,301,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,618,81,161,737,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,262,492,18,440,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,998,489,487,997,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,88,205,276,682,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,5,248,310,1074,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,773,87,474,348,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,365,120,78,228,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,778,8,17,7,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,680,114,420,664,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,17,80,495,537,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,311,231,324,1066,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,540,289,3,873,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,464,375,109,303,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,117,436,205,73,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
